"No.","Time",                           "Source","Destination","Protocol","Length","Info"
"6753","2025-01-12 20:57:40,399361","192.168.1.21","142.250.82.208","UDP","1251","55959  >  3478 Len=1209"
"6754","2025-01-12 20:57:40,399402","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6755","2025-01-12 20:57:40,399436","192.168.1.21","142.250.82.208","UDP","1251","55959  >  3478 Len=1209"
"6756","2025-01-12 20:57:40,399628","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6757","2025-01-12 20:57:40,399751","192.168.1.21","142.250.82.208","UDP","1251","55959  >  3478 Len=1209"
"6758","2025-01-12 20:57:40,399832","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6759","2025-01-12 20:57:40,399883","192.168.1.21","142.250.82.208","UDP","1251","55959  >  3478 Len=1209"
"6760","2025-01-12 20:57:40,399923","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6761","2025-01-12 20:57:40,399992","192.168.1.21","142.250.82.208","UDP","1251","55959  >  3478 Len=1209"
"6762","2025-01-12 20:57:40,400042","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6763","2025-01-12 20:57:40,400061","192.168.1.21","142.250.82.208","UDP","1251","55959  >  3478 Len=1209"
"6764","2025-01-12 20:57:40,400088","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6765","2025-01-12 20:57:40,400111","192.168.1.21","142.250.82.208","UDP","1251","55959  >  3478 Len=1209"
"6766","2025-01-12 20:57:40,400129","192.168.1.21","142.250.82.208","RTCP","106","Receiver Report   "
"6767","2025-01-12 20:57:40,428737","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6768","2025-01-12 20:57:40,428870","192.168.1.21","142.250.82.208","UDP","1251","55959  >  3478 Len=1209"
"6769","2025-01-12 20:57:40,428899","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6770","2025-01-12 20:57:40,428924","192.168.1.21","142.250.82.208","UDP","1251","55959  >  3478 Len=1209"
"6771","2025-01-12 20:57:40,428946","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6772","2025-01-12 20:57:40,428978","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6773","2025-01-12 20:57:40,429009","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6774","2025-01-12 20:57:40,429026","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6775","2025-01-12 20:57:40,429050","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6776","2025-01-12 20:57:40,429075","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6777","2025-01-12 20:57:40,429090","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6778","2025-01-12 20:57:40,429113","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6779","2025-01-12 20:57:40,429137","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6780","2025-01-12 20:57:40,429149","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6781","2025-01-12 20:57:40,429175","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6782","2025-01-12 20:57:40,429196","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6783","2025-01-12 20:57:40,429211","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6784","2025-01-12 20:57:40,429238","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6785","2025-01-12 20:57:40,429267","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6786","2025-01-12 20:57:40,429281","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6787","2025-01-12 20:57:40,429297","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"6788","2025-01-12 20:57:40,429316","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6789","2025-01-12 20:57:40,429330","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6790","2025-01-12 20:57:40,429341","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6791","2025-01-12 20:57:40,429356","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6792","2025-01-12 20:57:40,429372","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6793","2025-01-12 20:57:40,429382","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6794","2025-01-12 20:57:40,429392","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6795","2025-01-12 20:57:40,429401","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6796","2025-01-12 20:57:40,429415","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6797","2025-01-12 20:57:40,431562","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   Goodbye   [Malformed Packet]"
"6798","2025-01-12 20:57:40,432719","142.250.82.208","192.168.1.21","RTCP","134","Application specific   subtype=13"
"6799","2025-01-12 20:57:40,439564","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"6800","2025-01-12 20:57:40,451464","192.168.1.21","142.250.82.212","UDP","168","58101  >  3478 Len=126"
"6801","2025-01-12 20:57:40,467598","192.168.1.21","142.250.82.208","UDP","1249","55959  >  3478 Len=1207"
"6802","2025-01-12 20:57:40,467782","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6803","2025-01-12 20:57:40,467802","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6804","2025-01-12 20:57:40,467823","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6805","2025-01-12 20:57:40,467843","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6806","2025-01-12 20:57:40,467885","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6807","2025-01-12 20:57:40,467912","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6808","2025-01-12 20:57:40,467941","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6809","2025-01-12 20:57:40,467970","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6810","2025-01-12 20:57:40,467994","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6811","2025-01-12 20:57:40,468063","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6812","2025-01-12 20:57:40,468079","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6813","2025-01-12 20:57:40,468095","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6814","2025-01-12 20:57:40,468107","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6815","2025-01-12 20:57:40,468126","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6816","2025-01-12 20:57:40,468144","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6817","2025-01-12 20:57:40,468158","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6818","2025-01-12 20:57:40,468176","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6819","2025-01-12 20:57:40,468194","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6820","2025-01-12 20:57:40,468214","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6821","2025-01-12 20:57:40,468223","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6822","2025-01-12 20:57:40,468239","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6823","2025-01-12 20:57:40,468253","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6824","2025-01-12 20:57:40,468268","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6825","2025-01-12 20:57:40,468280","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6826","2025-01-12 20:57:40,468290","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6827","2025-01-12 20:57:40,468308","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6828","2025-01-12 20:57:40,468328","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6829","2025-01-12 20:57:40,468338","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6830","2025-01-12 20:57:40,468354","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6831","2025-01-12 20:57:40,468373","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6832","2025-01-12 20:57:40,469711","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"6833","2025-01-12 20:57:40,470857","192.168.1.21","142.250.82.212","UDP","173","58101  >  3478 Len=131"
"6834","2025-01-12 20:57:40,483940","142.250.82.208","192.168.1.21","RTCP","174","Application specific   subtype=13"
"6835","2025-01-12 20:57:40,510085","192.168.1.21","142.250.82.208","UDP","1249","55959  >  3478 Len=1207"
"6836","2025-01-12 20:57:40,510104","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"6837","2025-01-12 20:57:40,510104","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"6838","2025-01-12 20:57:40,510175","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"6839","2025-01-12 20:57:40,510175","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"6840","2025-01-12 20:57:40,510413","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6841","2025-01-12 20:57:40,510478","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6842","2025-01-12 20:57:40,510586","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6843","2025-01-12 20:57:40,510651","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6844","2025-01-12 20:57:40,510685","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6845","2025-01-12 20:57:40,510707","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6846","2025-01-12 20:57:40,510725","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6847","2025-01-12 20:57:40,510757","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6848","2025-01-12 20:57:40,510793","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6849","2025-01-12 20:57:40,510824","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6850","2025-01-12 20:57:40,510859","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6851","2025-01-12 20:57:40,510894","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6852","2025-01-12 20:57:40,510917","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6853","2025-01-12 20:57:40,510943","192.168.1.21","142.250.82.208","UDP","1243","55959  >  3478 Len=1201"
"6854","2025-01-12 20:57:40,510974","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6855","2025-01-12 20:57:40,511006","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6856","2025-01-12 20:57:40,511034","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6857","2025-01-12 20:57:40,511072","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6858","2025-01-12 20:57:40,511113","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6859","2025-01-12 20:57:40,511400","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6860","2025-01-12 20:57:40,511476","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6861","2025-01-12 20:57:40,511499","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6862","2025-01-12 20:57:40,511566","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6863","2025-01-12 20:57:40,511685","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6864","2025-01-12 20:57:40,511751","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6865","2025-01-12 20:57:40,511770","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6866","2025-01-12 20:57:40,511785","192.168.1.21","142.250.82.208","UDP","1244","55959  >  3478 Len=1202"
"6867","2025-01-12 20:57:40,511799","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"6868","2025-01-12 20:57:40,511825","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"6869","2025-01-12 20:57:40,511848","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"6870","2025-01-12 20:57:40,524946","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   "
"6871","2025-01-12 20:57:40,532273","142.250.82.208","192.168.1.21","RTCP","146","Application specific   subtype=13"
"6872","2025-01-12 20:57:40,532273","142.250.82.212","192.168.1.21","RTCP","106","Application specific   subtype=13"
"6873","2025-01-12 20:57:40,552329","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"6874","2025-01-12 20:57:40,552756","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"6875","2025-01-12 20:57:40,552870","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"6876","2025-01-12 20:57:40,552904","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"6877","2025-01-12 20:57:40,552924","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"6878","2025-01-12 20:57:40,552938","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"6879","2025-01-12 20:57:40,552970","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"6880","2025-01-12 20:57:40,552991","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"6881","2025-01-12 20:57:40,553018","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6882","2025-01-12 20:57:40,553051","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"6883","2025-01-12 20:57:40,553070","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6884","2025-01-12 20:57:40,553094","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"6885","2025-01-12 20:57:40,553107","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6886","2025-01-12 20:57:40,553133","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"6887","2025-01-12 20:57:40,553152","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6888","2025-01-12 20:57:40,553182","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"6889","2025-01-12 20:57:40,553198","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6890","2025-01-12 20:57:40,553228","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"6891","2025-01-12 20:57:40,553323","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6892","2025-01-12 20:57:40,553363","192.168.1.21","142.250.82.208","UDP","1182","55959  >  3478 Len=1140"
"6893","2025-01-12 20:57:40,553374","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6894","2025-01-12 20:57:40,553389","192.168.1.21","142.250.82.208","UDP","1182","55959  >  3478 Len=1140"
"6895","2025-01-12 20:57:40,553402","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6896","2025-01-12 20:57:40,553410","192.168.1.21","142.250.82.208","UDP","1182","55959  >  3478 Len=1140"
"6897","2025-01-12 20:57:40,553424","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6898","2025-01-12 20:57:40,553473","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"6899","2025-01-12 20:57:40,553487","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6900","2025-01-12 20:57:40,553498","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"6901","2025-01-12 20:57:40,553508","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6902","2025-01-12 20:57:40,553525","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6903","2025-01-12 20:57:40,553533","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6904","2025-01-12 20:57:40,553544","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6905","2025-01-12 20:57:40,554685","142.250.82.212","192.168.1.21","UDP","165","3478  >  58101 Len=123"
"6906","2025-01-12 20:57:40,558967","142.250.82.212","192.168.1.21","UDP","91","3478  >  58101 Len=49"
"6907","2025-01-12 20:57:40,582957","142.250.82.208","192.168.1.21","RTCP","142","Application specific   subtype=13"
"6908","2025-01-12 20:57:40,591033","192.168.1.21","142.250.82.208","UDP","1245","55959  >  3478 Len=1203"
"6909","2025-01-12 20:57:40,591230","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6910","2025-01-12 20:57:40,591269","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6911","2025-01-12 20:57:40,591284","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6912","2025-01-12 20:57:40,591297","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6913","2025-01-12 20:57:40,591336","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6914","2025-01-12 20:57:40,591384","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6915","2025-01-12 20:57:40,591407","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6916","2025-01-12 20:57:40,591438","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6917","2025-01-12 20:57:40,591497","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6918","2025-01-12 20:57:40,591513","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6919","2025-01-12 20:57:40,591534","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6920","2025-01-12 20:57:40,591569","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6921","2025-01-12 20:57:40,591609","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6922","2025-01-12 20:57:40,591626","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6923","2025-01-12 20:57:40,591639","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6924","2025-01-12 20:57:40,591649","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6925","2025-01-12 20:57:40,591692","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6926","2025-01-12 20:57:40,591721","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6927","2025-01-12 20:57:40,591738","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6928","2025-01-12 20:57:40,591760","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
"6929","2025-01-12 20:57:40,591782","192.168.1.21","142.250.82.208","UDP","1240","55959  >  3478 Len=1198"
"6930","2025-01-12 20:57:40,591801","192.168.1.21","142.250.82.208","UDP","1220","55959  >  3478 Len=1178"
